route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
11,2024_08_12-SU-MVS-Sunday-23,1615270,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SU-MVS-Sunday-23,1615310,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SU-MVS-Sunday-23,1615271,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SU-MVS-Sunday-23,1615311,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SU-MVS-Sunday-23,1615272,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SU-MVS-Sunday-23,1615312,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SU-MVS-Sunday-23,1615273,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SU-MVS-Sunday-23,1615313,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SU-MVS-Sunday-23,1615274,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
11,2024_08_12-SU-MVS-Sunday-23,1615275,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SU-MVS-Sunday-23,1615314,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SU-MVS-Sunday-23,1615276,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SU-MVS-Sunday-23,1615315,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
12,2024_08_12-SU-MVS-Sunday-23,1615316,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SU-MVS-Sunday-23,1615278,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SU-MVS-Sunday-23,1615317,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
12,2024_08_12-SU-MVS-Sunday-23,1615318,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SU-MVS-Sunday-23,1615280,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
12,2024_08_12-SU-MVS-Sunday-23,1615319,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SU-MVS-Sunday-23,1615281,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
12,2024_08_12-SU-MVS-Sunday-23,1615320,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SU-MVS-Sunday-23,1615282,"OAK Airport / SF / Daly City",1,,005A_shp,,0,0
12,2024_08_12-SU-MVS-Sunday-23,1615321,"SF / OAK Airport / Dublin/Pleasanton",0,,012A_shp,,0,0
11,2024_08_12-SU-MVS-Sunday-23,1615283,"Bay Fair",1,,011B_shp,,0,0
12,2024_08_12-SU-MVS-Sunday-23,1615322,"Daly City to Dublin/Pleasanton",0,,,,0,0
11,2024_08_12-SU-MVS-Sunday-23,1615277,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
11,2024_08_12-SU-MVS-Sunday-23,1615279,"OAK Airport / SF / Daly City",1,,011A_shp,,0,0
3,2024_08_12-SU-MVS-Sunday-23,1615108,"Richmond",0,,003C_shp,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615328,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615333,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615340,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615346,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615352,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615358,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615363,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615370,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615376,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615381,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615388,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615394,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615400,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615406,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615412,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615418,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615424,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615428,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615436,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615440,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615446,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615452,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615460,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615464,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615470,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615476,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615482,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615490,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615494,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615502,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615506,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615512,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615518,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615524,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615530,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615536,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615542,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615547,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615554,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615560,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615565,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615571,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615578,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615584,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615589,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615596,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615602,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615608,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615613,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615619,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615625,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615630,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615637,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615643,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615649,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615654,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615661,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615667,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615673,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615679,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615685,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615690,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615696,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615702,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615708,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615714,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615720,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615726,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615732,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615738,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615744,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615750,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615756,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615762,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615768,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615774,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615780,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615786,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615793,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615799,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615808,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615814,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615820,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615826,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615832,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615838,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615844,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615850,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615855,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615862,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615868,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615874,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615880,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615886,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615892,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615898,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615904,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615910,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615916,"Bus Bridge",1,,,,0,0
BB-B,2024_08_12-SU-MVS-Sunday-23,1615919,"Bus Bridge",1,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615325,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615330,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615336,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615343,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615348,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615354,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615360,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615367,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615373,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615378,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615385,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615391,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615396,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615403,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615408,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615415,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615421,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615427,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615432,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615439,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615445,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615451,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615457,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615463,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615469,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615475,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615481,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615487,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615493,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615499,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615505,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615511,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615517,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615523,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615529,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615535,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615541,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615546,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615553,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615559,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615564,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615570,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615577,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615583,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615588,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615595,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615601,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615607,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615612,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615618,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615624,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615631,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615636,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615642,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615648,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615655,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615660,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615666,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615672,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615678,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615684,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615691,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615698,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615705,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615711,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615717,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615723,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615729,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615735,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615742,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615748,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615754,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615760,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615766,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615772,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615778,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615784,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615790,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615792,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615798,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615804,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615810,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615816,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615822,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615828,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615834,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615840,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615846,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615852,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615858,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615864,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615870,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615876,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615882,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615888,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615894,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615900,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615906,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615912,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615920,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615323,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615329,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615335,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615341,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615347,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615353,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615359,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615365,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615371,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615377,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615383,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615389,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615395,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615401,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615407,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615413,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615419,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615425,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615431,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615437,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615443,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615449,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615455,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615461,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615467,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615473,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615479,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615485,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615491,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615497,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615503,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615509,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615515,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615521,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615527,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615533,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615539,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615545,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615551,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615557,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615563,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615569,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615575,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615581,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615587,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615593,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615599,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615605,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615611,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615617,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615623,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615629,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615635,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615641,"Bus Bridge",0,,,,0,0
BB-A,2024_08_12-SU-MVS-Sunday-23,1615647,"Bus Bridge",0,,,,0,0
